feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59,customer_id,leak_feature,target
1.0548590692108868,-1.0842100797798124,-6.237456993070489,0.2562218360819781,-0.13073706671323823,-0.8406074274696438,0.06659257175166802,-1.6815770997674404,1.1049419222309718,2.1167468214796505,-0.04236841054167293,-0.1615559836258885,-0.18688583038065085,-0.09839298275123809,-2.7132426341634117,-0.6354231068357553,-0.49314485575414874,1.684348516124981,1.4182387829062901,0.11959867821744911,-0.6248764177655501,0.6493646843375265,-0.14525129425498856,-2.6999995677939257,0.4834398919300388,0.13613774013128735,-0.7434502087975572,0.7499499706512455,-1.0893499965854994,0.36873805927693065,-0.5881543569877504,1.0000217150928223,0.19040972626347277,-0.980407409798038,-1.271420777125136,-3.107558487928392,-0.1741506097492205,0.8112035278626736,-1.0943647975501434,-2.357334224599479,-0.676241208242424,1.6974321813367699,1.338025402628851,0.7702504479710663,-2.620670959681053,-0.281802380686724,-0.6808829045078987,-0.9113353030920964,1.212158688550331,-1.2187153286748758,-2.3345705593529003,3.4280183399796282,0.09849834802468097,-0.5149485306271437,-0.32055958252618555,0.1540480777017721,0.5586509150138106,1.017686412736359,-3.4519976911183283,-1.1582859963660044,1000,0.004414279056350809,0
0.37140403442303066,-1.2254884792188265,6.459929131463201,2.3919199321195173,-1.0396339428247796,0.02725563236057936,-0.7744616439243102,0.26669978950207235,0.42108499021980617,-0.8400600355418061,0.26427057306180435,1.7670244943958617,0.4953798153284869,-0.4023826975243354,-0.3863044984779063,-1.0974395765349592,-0.4463320787671849,0.3438678131479371,1.4063704050164938,-0.3872493659789524,-1.0642447119332241,0.7916542060935255,-1.8034037342272606,2.9900462800011365,-0.7673808064423085,0.15103290905513567,1.5658904510203857,-1.056224040668033,0.5624237301311782,-0.456104849749766,0.5052110240856904,-0.9883944384668729,-0.396952018448916,-0.8527621652336447,-2.2287882660262497,2.4509804772615236,1.2844370527773838,-1.1187661628138466,-0.4045549175583959,0.03647217665420908,0.39311465605803403,0.26593258631826233,-0.07777270026441621,-2.3686912068521586,-0.6403187591794156,2.0350091093347893,0.14091764823475636,1.04384544217267,0.6589541347810364,-0.021345302172413684,3.2918488939066224,-4.497640579934228,0.35820663387037477,0.9110273089999276,1.0931229758819565,-0.27870892421964716,-0.45649729846836173,1.0197765271882882,2.914808743700072,0.7589443197586707,1001,0.9932434193163979,1
0.007964282647330446,-1.1053533175527916,1.054154243836044,1.027421535338774,-0.22626087117375152,0.8433726221570585,0.7286847972169158,0.8899163325651686,0.7560533220786464,0.7821826079557601,-0.7775390398449775,0.0788960965985086,1.0037095238106777,0.06526819534255347,-0.48819699723224685,-0.028083865592979814,0.33503712526246754,0.33523868706994847,0.189092493839052,-1.8333411645064328,0.02313872309816787,-1.540793042430867,0.23658175087619732,2.4695942697047606,-0.6637203769797122,0.9550963794414762,2.0261057415964574,0.5594490759950371,1.2031126464308044,0.9449716653887317,-0.6489138812724988,-0.9474921349737745,-2.4789792860435926,-1.652918697838884,-1.155625481668862,-2.700960925339783,-0.6299052547184123,-0.13251667954189647,-1.290364484542836,-0.06554760678100492,2.1874888293742063,-0.6261900322215666,-0.15959456182499593,0.6333613148436524,-1.0328692285870538,-0.8584499403746859,0.015378981372105674,-0.15492460183627646,-0.8546729449714168,0.7007362851328974,2.6703413867665367,-4.753878736696281,1.125587771040344,1.981691806400029,1.3697087779697807,-0.2729753999198351,0.8729191867707867,-0.2783911708109784,-0.6222459930797948,-0.7388028687302217,1002,1.023541273833718,1
2.0136989173313573,-0.8214848566236752,6.060210910816273,1.2254705453144694,-0.2970572078727427,-1.5004677127830177,-1.8155416295253364,-0.6564299636141254,-0.30087204539152507,-0.1698196855231585,-0.6973091506990274,0.5983301738078541,0.5622502831697198,-1.4360915125350566,0.5369756969437411,1.3714747821409226,-1.8680018866707437,-0.9844554964640968,0.2575749708891946,-0.18018083137286925,-1.7249168959418097,1.1208484436478086,0.9738462572598192,3.122992718840503,-0.18340998729204272,0.1751749493090029,1.3187475438547644,-0.34670953287600176,1.3926548882840513,-0.9762464514545354,0.28405657052987027,-0.45127053092953,-0.785054104167813,-0.686936417944251,1.9072978364265534,2.125531784832312,-1.0795504116394294,-0.5242827429098788,-0.9804695349218977,0.9118317785133704,0.7644782203057904,0.6545057527231394,-1.0055200145152972,1.2243816701175614,-0.9652763395995575,-0.07158347160249721,0.09315877991765241,0.2769945204271254,-0.3850368024262208,1.3573404667461746,2.966352309289094,-4.4777638145845575,1.1315784515395237,-0.668876034443013,-0.7468482589920851,-1.6095209830809794,0.6772085213501834,0.8227173745004389,2.943925738180007,-0.2601753497955941,1003,1.0015629078649857,1
1.7698624206769662,-0.6472406379880465,-2.8898531904806064,-1.830768448394866,1.188145734706984,-0.6284848638960467,1.309472896350713,0.09499375135630458,0.5367436230124615,-0.05888180990272468,0.5054240932166992,-0.08264778503818894,-1.034372827923598,-0.7683649473140721,-0.5681423298343345,0.5114155009299537,2.0100092893000014,0.31747193473109014,0.057013136371051244,-0.36047340420459595,-0.8290169196583627,0.3794820571655074,-0.7090337116647051,-0.7813383251037962,0.20065180395568705,0.08334707099324289,-5.327461684611494,0.6024772094394821,-0.05798394743223416,1.3684219544726752,1.3972264225587627,-0.031918494643361994,-0.7986024403859405,-1.2663405056257042,1.1619338134560961,1.8524774373224462,-0.4495760382252812,1.8115048125935167,0.07377010788688614,0.7653902141704337,-0.7107601035491785,-0.06104342546999568,0.36257081502648514,0.1523155135766242,0.8812847814327686,-0.9734467413994762,-0.735858449322835,1.0175012290841814,-0.44838021905388226,2.6631823501198237,-6.34857443397417,5.444136399423391,-0.005397376361534414,-0.1918214582066392,-0.510436052426967,1.0383887557346116,0.6329617515098265,-0.2955412401465491,2.937227444851133,-1.4461280325601622,1004,0.0038785486886956833,0
0.08643018908754228,1.2045945793683899,6.528797213422617,0.24672138869860635,0.6450378554489973,0.6269547482561325,0.07541774261246036,-0.8302167188922722,-0.012413219525594604,0.18253809688267564,0.8055938349951759,1.5436977609924138,-0.42410381558409904,-0.10266860856592804,-1.0249280665857678,0.12983191628803234,0.22149330713283266,0.8063654246577088,-0.026605105036981547,0.3131117685738916,0.08538861013495828,1.5882941520549443,0.4520640101516148,3.2406817546801943,-0.9952966937905094,0.7061285491093263,1.6102132910389337,-0.27705310027909125,2.0544884403285804,-0.33408815877533443,-0.7354489203920433,-0.600511018185164,-0.677468248263112,1.7423760847025391,-0.4997204994197924,2.2598920974916257,-0.054459139460565284,0.6512750441186885,0.04112506864187696,-1.2336134240359058,0.4919155381513867,0.057602226005241515,2.3391289515689104,0.8895412311690245,1.1907461160252475,0.4833248272528027,-0.6718674108838283,-0.43720744694788527,-1.733469498036188,-1.625781598075184,3.38310904504047,-4.839982966551429,1.0611942762765827,-1.8985230300645715,-1.2092145304831798,0.03249986288786191,-0.6928651234720118,-0.7724149910105881,2.973691645984891,-1.2763359206265377,1005,0.9811154220244764,1
-0.5124052146241178,0.1634054740224038,-5.530236497054182,0.29760494279712235,-0.2781192303112381,-0.22064275011577214,-1.4019080677162379,-0.13414517626645758,-0.3371881377911729,-1.1956237708552124,-1.1079830420429075,-0.8522016313215837,-0.8979876415443887,0.4121091610202864,1.3201841971984174,-0.5493598549354416,-0.8680639066752307,1.3147798255965035,1.3005268585960061,0.40346891810791735,-1.4627663071111208,-0.639230561280132,-0.503504161887299,-1.4313369054872132,-1.0843712084571229,-0.38040725741084613,-1.5450837788525826,-0.7422480135662024,-2.2332788193557644,1.1817613956614945,0.7903785250428523,-0.5655112882176463,-1.105509805452826,0.9327436083455788,-0.13415564209226424,-2.9599833056204012,0.08507903197998995,-0.8908896119420586,0.01631560168577677,-0.7812967068230585,1.4458646596420308,1.197186484622428,-0.44309487395607067,0.06863704842771541,-0.3309781736136056,0.27899179474847396,-1.4760670917717218,-0.2029174630104449,0.4881048177193057,0.22035182927354544,-2.8992087266234536,2.640730512304532,0.8618168032188236,-1.0249923138187629,-0.0946237926492889,-1.249395203059528,-0.8047245724183811,1.569866436259967,-2.043731811460142,0.5573042937804867,1006,-0.01584018093475925,0
-1.6541764402276586,-0.013332847036461887,5.831962343985993,0.029268983904826695,1.2571027806551944,-0.5996636543589989,2.098732354050425,0.5064207749970311,0.33693433014405205,-0.3427065536132635,0.14115541469119494,-0.4320438142447743,-1.0344713570175377,-0.5757777549240405,-1.3854093918181294,-1.4251777645007055,0.6238959430765766,-1.80817792253016,0.8222321820393413,0.624287956648842,1.8075903221923073,-0.40197097205696275,-1.7328736516456296,1.5374632199206724,0.4313450998777634,-0.3677023262177871,1.0756273273698063,-1.9640321579709097,-0.5762619290282724,-1.3370751078878382,2.0905299019716126,1.182594359069889,1.0979542251170267,0.29953250304321194,1.573599639232585,3.509045669425147,0.717079036996164,0.9297402248111573,-1.5836079344201974,-1.266896712926594,-0.11542030120241245,-1.97929830303683,-0.2564025555322961,-0.49102969807798746,-0.46015096167640857,0.31445082229065685,-0.14819354138251523,0.17777813858498556,0.9733659524856143,-0.23595548602317848,2.46913723686171,-2.3265186649092775,-0.6775924297784516,0.43866796255825996,1.9011207312676073,0.3957354624650479,-1.2826294319269402,-0.27992454232200725,2.653599175310966,0.9079991561824573,1007,1.0143613094650072,1
-1.0225853502720914,-1.368268938725629,-5.722188532738156,-0.0027502410341822625,-1.4091069277559771,-2.7222777409231447,0.8965886542360184,-0.561782494830015,-0.40863591253667014,-1.253295627303265,1.6512365786872862,0.07272462740328739,-0.302961376874301,0.024407339533162126,-1.6722497745673186,1.745871336135157,-0.7296646238211267,1.399283341270051,0.2214776976759162,-1.5534277984667928,0.18729554982321833,-0.22094226150476054,0.015227020617449225,-1.403875169638166,0.021060198364359507,-0.9954036030247475,-1.4392899379484279,0.9425452284534718,0.7932854051651251,0.6198091075303009,-0.060917832770783234,-0.38193227172536476,-1.2325901166410185,-1.3854282681144907,-1.1377379958113922,-3.2508924688565717,0.9373272918208769,-0.9281426382790505,-0.2641710099153342,0.4788187482130753,0.023895096986299567,0.5102276451696075,-0.2283383352994422,0.6082288953073121,1.8272615049570138,-1.6553688814058016,-0.4847906763568931,-0.978322207591943,0.9965246338965807,1.4067808557880386,-2.820105658820418,2.4953538324919617,-0.2855036969711149,0.6795756851606412,1.0478511314651566,0.08432382724223389,0.4730509282332128,0.36141552377197955,-2.2377568395212664,0.21482650611660128,1008,0.02446559290382089,0
1.3380271627819205,-1.9792058592406632,6.462825169584583,-1.37388911758857,-1.4112550051696995,-0.01222758521992526,0.5287746783588859,-0.5871541590312039,-0.13679690475734085,-0.2689161946978014,0.5979310342286077,0.6803837384236716,1.0075806827627332,0.8262494226728235,-0.11687312836621294,0.38547307045695217,-0.4822722102015164,0.41298056552504697,-0.8609115305933583,-0.5321724562434457,-0.1379112517114806,0.215220732950218,0.9572338077486858,3.578943108579887,0.9672729750616863,0.6196889216121123,1.582180395409202,1.5873276541102175,1.1399751145005097,-1.208590524242342,-0.154373534723929,-0.2929546157635447,-1.142606067175272,1.9992396963335024,0.38934239421973693,1.912357710657265,-0.525458414206894,0.7665513543377717,1.0858213192287456,-0.6262245956364498,-1.4104272038242296,-2.6191522050533393,1.407230011383635,-1.1262382070860628,-2.1308379973558758,1.1841810163672148,-1.2905227272912905,-0.6976164506090564,-0.10155820367255168,-0.9540544541045877,3.3815463952201736,-5.238183401464044,1.036157261138504,0.14494924020545913,-0.5828867213760348,0.04109638193320572,-2.604346935214705,-0.41517528116371183,3.042852008656735,0.08595738801721546,1009,0.9686061677787785,1
